model,target,rank,feature,category,importance_mean,fold_sd,evaluable_folds,selected_folds,positive_folds,top10_folds,top20_folds,mean_fold_rank,mean_permutation_sd,top10_frequency,positive_frequency
SVM,warning_buffer_capacity,1.0,BAC_G::Lactobacillus,Bacteria,0.10926552287581699,0.24432513674738512,5,5,1,1,1,101.7,0.024944362143316353,0.2,0.2
SVM,warning_buffer_capacity,2.0,BAC_P::Armatimonadota,Bacteria,0.07893253968253969,0.17630448535340437,5,5,2,1,1,84.7,0.027388522346548306,0.2,0.4
SVM,warning_buffer_capacity,3.0,BAC_G::Smithella,Bacteria,0.03640739978975273,0.0943898802710183,5,5,2,2,2,137.6,0.01635080111611508,0.4,0.4
SVM,warning_buffer_capacity,4.0,BAC_G::Butyrivibrio,Bacteria,0.026888278388278387,0.061378346504134824,5,5,2,1,1,106.5,0.006371264001437671,0.2,0.4
SVM,warning_buffer_capacity,5.0,BAC_G::Prevotella,Bacteria,0.023232277526395166,0.05196815096074013,5,5,1,1,1,119.7,0.010065921400774915,0.2,0.2
SVM,warning_buffer_capacity,6.0,BAC_G::Sphaerochaeta,Bacteria,0.02239188589188589,0.05536592906872733,5,5,1,1,1,196.2,0.03197170650380453,0.2,0.2
SVM,warning_buffer_capacity,7.0,BAC_G::Mesotoga,Bacteria,0.017049089799089798,0.039213406369057166,5,5,1,1,1,146.5,0.03487835259103893,0.2,0.2
SVM,warning_buffer_capacity,8.0,BAC_G::Syntrophorhabdus,Bacteria,0.015880952380952374,0.02905781437004026,5,5,3,3,3,60.3,0.009958463936613853,0.6,0.6
SVM,warning_buffer_capacity,9.0,BAC_P::Desulfobacterota,Bacteria,0.015668658139246363,0.05220649412552045,5,5,1,1,1,185.4,0.015416021892663173,0.2,0.2
SVM,warning_buffer_capacity,10.0,ARC_G::Methanomassiliicoccus,Archaea,0.015547154642742866,0.038987011475453595,5,5,3,3,3,109.2,0.02030291645127221,0.6,0.6
SVM,warning_buffer_capacity,11.0,BAC_G::WCHB1-02,Bacteria,0.010777777777777777,0.023483642849470382,5,5,2,1,2,84.6,0.015536520394584844,0.2,0.4
SVM,warning_buffer_capacity,12.0,Season,Metadata: operation/context,0.010318841289429514,0.03766444096903162,5,5,2,2,2,138.5,0.01627958858473377,0.4,0.4
SVM,warning_buffer_capacity,13.0,BAC_P::Thermotogota,Bacteria,0.007152777777777774,0.01704673699814573,5,5,2,2,2,132.0,0.02674122528337116,0.4,0.4
SVM,warning_buffer_capacity,14.0,BAC_G::Lentimicrobium,Bacteria,0.005793650793650792,0.012954997012498777,5,5,1,1,1,102.1,0.004311011695990534,0.2,0.2
SVM,warning_buffer_capacity,15.0,BAC_G::Sedimentibacter,Bacteria,0.0056822956455309295,0.020047085698445204,5,5,3,1,2,110.0,0.024587643451875633,0.2,0.6
SVM,warning_buffer_capacity,16.0,BAC_G::Dechloromonas,Bacteria,0.0045865164247517135,0.009988773422532963,5,5,2,1,2,103.1,0.014572051305758421,0.2,0.4
SVM,warning_buffer_capacity,17.0,BAC_G::DTU014,Bacteria,0.004390873015873015,0.011547596888103974,5,5,1,1,1,150.6,0.005599112941643007,0.2,0.2
SVM,warning_buffer_capacity,18.0,BAC_G::Exilispira,Bacteria,0.004315295815295814,0.010064856750563234,5,5,2,1,2,108.5,0.008948734456200614,0.2,0.4
SVM,warning_buffer_capacity,19.0,substrate_type,Metadata: substrate,0.0037820512820512823,0.009568260593356557,5,5,1,0,1,126.2,0.007942119746636554,0.0,0.2
SVM,warning_buffer_capacity,20.0,BAC_P::Proteobacteria,Bacteria,0.0036355425620131477,0.005060408413038808,5,5,3,1,3,101.5,0.015450922920501344,0.2,0.6
