SampleID,ABY1,Abditibacteria,Acetothermiia,Acidimicrobiia,Acidobacteriae,Actinobacteria,Actinopterygii,Aenigmarchaeia,Alphaproteobacteria,Aminicenantia,Anaerolineae,BD7-11,BRH-c20a,Babeliae,Bacilli,Bacteroidia,Bathyarchaeia,Bdellovibrionia,Berkelbacteria,Bivalvia,Blastocatellia,Brachyspirae,Brevinematia,CK-2C2-2,CPR2,Caldatribacteriia,Caldisericia,Calditrichia,Campylobacteria,Chitinivibrionia,Chlamydiae,Chlorobia,Chloroflexia,Chthonomonadetes,Cloacimonadia,Clostridia,Coprothermobacteria,Coriobacteriia,Cyanobacteriia,D8A-2,DG-56,Dadabacteriia,Defferrisomatia,Dehalococcoidia,Deinococci,Desulfitobacteriia,Desulfobacteria,Desulfobulbia,Desulfomonilia,Desulfotomaculia,Desulfovibrionia,Desulfurellia,Desulfuromonadia,Dethiobacteria,Dictyoglomia,Elusimicrobia,Endomicrobia,FCPU426,Fermentibacteria,Fibrobacteria,Fimbriimonadia,Fusobacteriia,Gammaproteobacteria,Gemmatimonadetes,Gitt-GS-136,Gracilibacteria,Hadarchaeia,Halanaerobiia,Holophagae,Hydrogenedentia,Hydrothermae,Iainarchaeia,Ichthyosporea,Ignavibacteria,JG30-KF-CM66,JS1,KD4-96,Kapabacteria,Kiritimatiellae,Kryptonia,LCP-89,LKM11,Latescibacteria,Latescibacterota,Lentisphaeria,Leptospirae,Limnochordia,Lineage_IIa,Lokiarchaeia,Longimicrobia,MBNT15,MD2902-B12,MVP-15,Margulisbacteria,Marinimicrobia_(SAR406_clade),Methanomethylicia,Methanomicrobia,Methanosarcinia,Methylomirabilia,Micrarchaeia,Microgenomatia,Moorellia,Myxococcia,NB1-j,NKB15,Nanoarchaeia,Negativicutes,Nitrososphaeria,Nitrospiria,OC31,OLB14,OM190,Odinarchaeia,Oligoflexia,Omnitrophia,PAUC34f,Parcubacteria,Phycisphaerae,Pla3_lineage,Pla4_lineage,Planctomycetes,Polyangia,RBG-16-55-12,Rhodothermia,Rs-M47,Rubrobacteria,SAR324_clade(Marine_group_B),SGST604,SHA-26,SJA-28,Saccharimonadia,Sericytochromatia,Spirochaetia,Subgroup_18,Subgroup_21,Subgroup_22,Sumerlaeia,Sva0485,Symbiobacteriia,Synergistia,Syntrophia,Syntrophobacteria,Syntrophomonadia,Syntrophorhabdia,TA06,TK10,Thermacetogenia,Thermoanaerobacteria,Thermoanaerobaculia,Thermococci,Thermodesulfovibrionia,Thermoleophilia,Thermoplasmata,Thermotogae,Thermovenabulia,Unclassified,V2072-189E03,Vampirivibrionia,Verrucomicrobiae,Vicinamibacteria,WCHB1-81,WOR-1,WPS-2,WS1,WS2,WS4,WWE3,Zixibacteria,bacteriap25,c5LKS83,vadinHA49,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
1-34,0.0,0.0,0.0,0.0,0.0,0.0002510950534274,0.0,0.0,0.0,0.0,0.002231956030466,0.0,0.0,0.0,0.007421253801299455,0.3125575426164085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009485813129481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720001115978012,0.3871885723851205,0.0,0.0003905923053315,0.0,0.0020645593281812,0.0,0.0,0.0,0.0,0.0,0.0006137879083782,0.0,0.0007811846106631,0.0,0.0027899450380826,0.0022877549312278,0.0,0.0,0.0002231956030466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013391736182796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024830510838936,0.0,0.0006137879083782,0.0042407164578857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005300895572356275,0.0,0.0,0.0,0.0,0.0,0.0006137879083782,0.0,0.0,0.0,0.3070869255714616,0.5572253420865284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013841651506762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003347934045699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004157018106743101,0.0,0.0,0.0,0.0012554752671372,0.0,0.0,0.0247468124877935,0.0,0.0,0.03537650308288881,0.0,0.0,0.0,0.0031247384426526,0.0007532851602823,0.0,0.1082812623586174,0.0,0.0003905923053314,0.0075535869651188,0.0038222247021733003,0.0023435538319894274,0.0393654062028337,0.0,0.0,0.0003347934045699,0.0,0.0003905923053315,0.0,0.0,0.0005021901068548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1-3b,0.0,0.0,0.0,0.0036660422799034,0.0,0.01699223976451628,0.0,0.0,0.02306663098742196,0.0016590848274016,0.020042815092319425,0.0,0.0,0.018035857639817902,0.0062884666845059,0.22689322986352414,0.006520653937351699,0.0003478726251003,0.0,0.0,0.0001337971635001,0.0,0.0,0.0008563018464008,0.0,0.0014717687985014,0.0079743109446079,0.0,0.0,0.0,0.0002140754616002,0.0,0.0,0.0,0.18009098207117938,0.08619213272678321,0.0,0.0,0.0,0.0033449290875033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015252876639015,0.0,0.0008830612791007802,0.0012576933369012,0.0,0.0,0.0,0.0,0.0,0.0,0.0002140754616002,0.0,0.0002675943270002,0.0008027829810008,0.0,0.08637944875568343,0.0004013914905004,0.0,0.0,0.0,0.0,0.0,0.0042279903666041,0.0,0.0,0.0,0.0005619480867004,0.0,0.0018196414236016,0.0,0.0018999197217015999,0.0026224244046023,0.0,0.0,0.0,0.0,0.0,0.0003211131924003,0.0011506556061011,0.00029435375970022674,0.0,0.0,0.0,0.0,0.0,0.0035590045491035,0.0,0.0004549103559004,0.0,0.3433795082990131,0.30503556720329383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033695245226506,0.0005351886540005,0.0,0.0,0.0,0.0008295424137007999,0.0,0.0,0.00048166978860040004,0.0,0.0,0.0,0.0,0.0,0.0002408348943002,0.01059673534921,0.0,0.0,0.0,0.0,0.0,0.014209258763714101,0.0,0.0,0.0019266791544018,0.0018731602890015998,0.0,0.0203639282847198,0.0,2.675943270002676e-05,0.0,0.00032111319240022676,0.0007492641156007,0.0,0.0749531709927743,0.050147176879849334,0.001097136740701,0.005244848809205,0.0152261172063151,0.0,0.0,0.0,0.0,0.0017126036928016,0.3016972419817793,0.0,0.0048702167514046,0.012074129539498109,0.0297564891624296,0.0,0.07159476868285358,0.0,0.0013379716350012,0.012255820176612,0.0,0.0013112122023012,0.0,0.0,0.0003478726251003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1-4,0.0,0.0,0.0,0.002035882427789731,0.0,0.007443695126606278,0.0,0.0,0.01670059804046203,0.001940450438987,0.061776307418245295,0.0,0.0,6.36213258684311e-05,0.007252831149000931,0.2616108919709845,0.0050045040536481,0.000159053314671,9.543198880264664e-05,0.0,0.0015587224837764,0.0037854688891716,0.0,0.0009861305509606,0.0,0.0,0.0057259193281585,0.0,0.000159053314671,0.0,0.0,0.0,0.0,0.0008270772362896,0.08251685965135461,0.1511642702633899,0.0,0.0,0.0,0.0013042371803028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003817279552105731,0.0013996691691054,0.0,0.0030856343046187,0.0,0.0,0.0,0.0,0.0,0.0003499172922763,0.0,0.0008270772362895,0.0,0.13592696271789972,0.0008588878992238,0.0,0.0041671968443822,0.0,0.0,0.0057259193281586,0.0029265809899477,0.0,0.0,0.0,0.0025766636976713,0.0,0.0,0.0,0.0032764982822242,0.0019722611019211,0.0001272426517368,0.0,0.0,6.36213258684311e-05,0.0002226746405395,0.0,0.0027039063494082,0.0,0.0,0.0,0.0,0.0,0.0,0.0032446876192898,0.0,0.0,0.0005004504053648,0.31988789910919674,0.3800420378340502,0.0,0.0003002702432188,0.0,0.0,0.0003181066293421,0.0,0.0,0.0067060354318887,0.0,0.0,0.0009543198880264,0.0,0.0013042371803028,0.0,0.0,0.00041353861814460004,0.0005407812698815311,0.0,0.0,0.0,0.0,0.0,0.005725919328158,0.0,0.0,0.0,9.543198880264664e-05,0.0,0.007698180430079831,0.0,0.0,0.0110383000381724,0.0016859651355131467,0.0,0.044534928107901016,0.0,0.0,0.0,9.543198880264664e-05,0.0,0.0,0.00769818043008,0.0348326759129656,0.0,0.016605166051660115,0.007061967171395816,0.0,0.0,0.0,0.0,0.0063621325868429,0.212591332198979,0.0,0.0008588878992238,0.0525472925633068,0.0099567374984092,0.0,0.071090492449693,0.0,0.0,0.012756075836620098,0.0,0.0,0.0,0.0,0.0004135386181448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1-5,0.0002045886307175,0.0,0.0,0.0037410492474059002,8.768084173608067e-05,0.008797311120852901,0.0,0.0,0.02037118223001482,0.006108431974280281,0.0074236446003212,0.0,0.000409177261435,0.0020458863071750205,0.0048809001899748,0.25123483852111267,0.0076697435345407,0.0002045886307175,0.0,0.0,0.0004676311559257,0.0035656875639339,0.0,0.0009060353646061,0.0,0.0,0.0034780067221976997,0.0,0.0003799503141896,0.0,0.011690778898144,0.0,0.0,0.0,0.2373228116323244,0.10846120122752868,0.0,0.0029811486190266,0.0,0.0,0.0,0.0,0.0,0.0,0.0001169077889814,0.0,0.0,0.0011106239953235998,0.0,0.001870524623703,0.0024842905158555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002922694724536,0.0,0.0,0.0,0.1291246529299987,0.0009352623118515,0.0,8.768084173608067e-05,0.0,0.0,0.0003507233669443,0.00607920502703462,0.0,0.0,0.0,0.0011106239953236,0.0,0.0,0.0,5.845389449072045e-05,0.0026011983048369203,0.0,0.0,0.0,2.9226947245360225e-05,0.0,5.845389449072045e-05,0.0009937162063422,0.0,0.0,0.0,0.0,0.0,0.0007891275756247,0.0017828437819669,0.0,0.0005553119976618,0.0003229365698754,0.3442234721063527,0.2887052934686075,0.0,0.0057321241152883,0.0,0.0,0.0,0.0,0.0,0.0083425280551145,0.0009352623118515,0.0004574934739901,0.0,0.0,0.0009644892590968,0.0,0.0,8.768084173608067e-05,0.0,0.0,0.0,0.0001753616834721,0.0,0.0,0.0031857372497438997,0.0002922694724536,0.0,0.0,0.0,0.0,0.0059915241852988,0.0002922694724536,0.0,0.0050562618734471,0.0015490282040039,0.0,0.033786351015636,0.0,0.0,0.0,0.0003507233669443,0.000409177261435,0.0,0.0191436504457105,0.04492181791611802,0.002367382726874,0.00569925471284498,0.0130936723659213,0.0,0.0,0.0,0.0,0.0021627940961565003,0.28474932048763396,0.0,0.0014905743095133001,0.0297908985710056,0.0122168639485604,0.0,0.04102474872908887,0.0,0.0,0.0055823469238636,0.0,0.0005260850504164,0.0,0.0009937162063422,0.0021627940961566,0.0,0.0,0.0003507233669443,0.0,0.0,0.0,0.0,0,0,0,0,0
1-6,0.0,0.0,0.0,0.0,0.0,0.0029958927277119003,0.0,0.0,0.0007731336071514,0.0,0.001497946363856,0.0,0.0,0.0,0.0049770475960374,0.27252959652089687,0.003783246713543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677216719014,9.664170089393572e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038415076105339195,0.3341386808407789,0.0,0.0,0.0,0.008166223725537436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066682773616815,0.0,0.0,0.0004832085044696,0.0606426673109442,0.0,0.0,0.0,0.0,0.0452283160183619,0.001256342111621,0.0,0.0,0.0089393573326888,0.0,0.0,0.0002416042522348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069582024643633,0.0,0.0,0.0086011113795601,0.0,0.0,0.0,0.0,0.0,0.0005798502053636,0.0,0.0727712007731331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001146438398043,0.527438092326504,0.17169825741363445,0.0,0.0011082237847752,0.0,0.0,0.0,0.0,0.0,0.0026368083154998,0.0,0.0038978905533475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001449625513409,0.0,0.0009180961584923,0.0,0.0,0.0,0.0006281710558105,0.0,0.0,0.0012563421116211,0.0,0.0,0.0017395506160907,0.0,0.0,0.0,0.0,0.0,0.0,0.010872191350567599,0.0199565112345976,0.0,0.029427397922203103,0.0,0.0,0.0,0.0,0.0,0.0,0.2289437480892691,0.0,0.0005798502053636,0.014903699174563828,0.0,0.0,0.10123765120485365,0.0,0.0,0.0003865668035757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1-7,0.0,0.0,0.0,0.00519538188277054,0.0004884547069271,0.008992007104795132,0.0,0.0,0.024067495559501325,0.011256660746002808,0.0494005328596783,0.0,0.0,0.0011767317939607,0.000222024866785,0.29362788632326187,0.0039960460176244,0.000621669626998124,0.0008658969804617,0.0,0.0091252220248666,0.0318383658969804,0.0,0.0003552397868561,0.0004440497335701,0.0009103019538188,0.035812611012432626,0.0,0.000133214920071,0.0,0.001620781527530832,0.0,0.000133214920071,0.001665186500888,0.0183836589698038,0.032215808170512346,0.0,0.0,0.0,0.0010657193605683,0.0,0.0,0.0,0.0,0.0,0.0002442273534635,0.0001998223801065,0.0001554174067495,0.0,0.0,0.000910301953818732,0.0,0.0006438721136767,0.0,0.0,0.0,0.0,0.0001110124333925,0.0006438721136767,0.0001554174067495,0.0051287744227352244,0.0,0.1940275310834763,0.0023756660746003,0.0,0.000510657193605624,0.0,0.0,0.0111900532859678,0.0026420959147424,0.0,0.0,0.0,0.0066829484902308,0.0,0.0,0.0,0.0022868561278861998,0.001243339253996308,0.0009991119005327,0.0,0.0,0.0004884547069271,0.0005550621669626,0.0,0.004218472468916208,0.0,0.0,0.0007361137400887,0.0,0.0,0.0006882770870337,0.0,0.0,0.0,0.0043535869770962,0.3626727238311538,0.3673838517677235,0.0,0.0,0.0002886323268206,0.0,0.0007770870337477,0.0,0.0017317939609236,0.02729930384672,0.001398756660746,0.0,0.0025310834813499,0.0,0.003174955595026408,0.0,8.412728458157192e-05,0.0008436944937832,0.002864120781526932,0.0001110124333925,0.0,0.000377442273534624,0.0,0.0,0.015275310834812409,0.003086145648312408,0.0,0.0,0.0,0.0,0.0070159857904081,0.0,0.0,0.011345470692717232,0.0023978685612785003,0.0,0.013809946714031308,0.0004662522202486,0.0,0.0,0.0008214920071046001,0.0003774422735346,0.0,0.0049955595026641006,0.0578596802841903,0.002908525754884132,0.0023534635879217,0.01682948490230844,0.0018650088809946,0.0,0.0,0.0,0.0103019538188273,0.1482322754327293,0.0,0.004040852575488016,0.041790228615895667,0.0033303730017761,0.0,0.09440644941355433,0.0,0.0,0.006061278863232399,0.0012211367673178241,0.0011101243339253,0.0,0.000177619893428,0.0,0.0,0.0,0.0,0.0005994671403196,0.0,0.0009769094138543,0.0,0,0,0,0,0
1-8,0.0,0.0,0.0,0.0014859379530297,0.0,0.0035879965207304,0.0,0.0,0.0074659321542471,0.0036967236880254,0.0976007538416914,0.0,0.0,0.0006523630037692,0.005146419251957,0.22528269063496348,0.0053244660233786,0.0,0.0003261815018846,0.0,0.0032980574079443,0.0059437518121194,0.0,0.0019570890113076,0.0,0.0017033922876196,0.0070672658741661,0.0,0.0,0.0,0.006088721368512499,0.0,0.0,0.0,0.09118585097129536,0.16164105537836826,0.0,0.0004349086691794,0.0,0.0006886053928674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008553203827196279,0.0008335749492606,0.0,0.003153087851551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013772107857349,0.0,0.05110176862858618,0.0008698173383589,0.0,0.0,0.0,0.0,0.0025007248477818,0.0035155117425339005,0.0,0.0001020012648156,0.0,0.0013047260075383,0.0,0.0,0.0,0.0081907799362133,0.0005436358364743,0.000253696723688,0.0,0.0001224015177788,0.0,0.0,0.0,0.0025007248477818002,0.0,0.0,0.0,0.0,0.0,0.0,0.0003624238909828,0.0,0.0,0.0027540341500233998,0.563801791142206,0.2111630184214275,0.0,4.0800505926273486e-05,0.0,0.0,0.0,0.0,0.0,0.0016320202370508,0.0009060597274571999,0.0002040025296313,0.0,0.0,0.0006161206146709,0.0,0.0,0.0005798782255725001,0.0,0.0,0.0,0.0,0.0,0.0,0.0037329660771233,0.0001812119454914,7.248477819657872e-05,0.0,0.0,0.0,0.0086256886053925,0.0,0.0,0.0060524789794142,0.0004711510582777,0.0,0.0132284720208753,0.0,0.0,0.0,0.0001449695563931,0.0,0.0,0.026239489707160897,0.0751667149898511,0.0030806030733545,0.019135981443896367,0.0131922296317771,0.0,0.0,0.0,0.0,0.0020658161786024,0.1368244966237577,0.0,0.0028631487387645893,0.0469205818152144,0.0317845752391994,0.0,0.10866909843911991,0.0,0.0,0.0030806030733545,0.0,0.0,0.0,0.0,0.0008698173383588575,0.0,0.0,0.0,3.624238909828936e-05,0.0,0.0,0.0,0,0,0,0,0
1-9,0.0,0.0,0.0,0.0,0.0,0.0027890207816059,0.0,0.0,0.0007482738682357,0.0,0.0,0.0,0.0,0.0,0.0192510458827923,0.3265195061392456,0.0006969551770701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015645726335838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082650249991496,0.41913540355769763,0.0,0.0,0.0,0.008435087241930444,0.0,0.0,0.0,0.0,0.0,3.401244855617156e-05,0.0,0.0,0.0,0.0008503112139042,0.0,0.0,0.0,0.0033332199585048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012516581068670799,0.0,0.0,0.0,0.0,0.0106118839495255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00159858508214,0.0,0.0,0.0,0.0,0.0,0.0008162987653481,0.0,0.026325635182475885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7031406542666712,0.21065470226946006,0.0,0.0,0.0,0.0008162987653481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013945103908028999,0.0,0.0,0.0,0.0,0.0,0.0,0.0159858508214005,0.0,0.0,0.0679908846637865,0.0,0.0,0.0,0.0100336723240705,0.0017006224278085,0.0,0.0014374700527072,0.0,0.0,0.0287494010541446,0.0093534233529471,0.012006394340328371,0.09324469732007425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
2-1,0.0,0.0,0.0,0.0,0.0,0.0221111503372412,0.0,0.0,0.0028986045820247,0.0,0.0,0.0,0.0,0.0,0.07266950333525152,0.1928686894962726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127650086400712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052750887233133106,0.4881919024879633,0.0,0.000130065590219,0.00026013118043799997,0.013917018153440099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002415503818354,0.0001672271874245,0.0,0.0,0.0204574592615989,0.0,0.0,0.0,0.0,0.0,0.0002229695832326,0.0,9.290399301361973e-05,0.043776361508017,0.0,0.0,0.0010405247217525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004459391664653,0.0,0.0002787119790408,0.0027127965959976,0.0,0.0,0.0,0.0,0.0,0.0022296958323267,0.0,0.014232891729685672,0.0,0.0,0.0,0.0,0.0,0.0002415503818354,0.0,0.0,0.0,0.8465861196965436,0.0695420061815115,0.0,0.0,0.0,0.0006503279510953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001114847916163,0.0,0.0,0.0,0.000334454374849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131366246121256,0.0,0.0,0.0,0.0,0.0,0.0,0.0084171017670338,0.0002043887846299,0.0,0.013173786209330999,0.0,0.0,0.0,0.0037161597205447195,0.0,0.0,0.0067434672660859,0.0,0.0,0.0174206237707221,0.001412140693807,0.0,0.07340183165534292,0.0,0.0,0.0002415503818354,0.0,0.0,0.0,0.0,0.0002043887846299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
2-10,0.0,0.0,0.0021056991956919,0.0051089095239736995,0.0,0.0073872070143942,0.0,0.0,0.0136352652835781,0.049535710587179205,0.0167420345886975,0.0,0.0,0.0015879043115053,0.001035589768373,0.09413510994511237,0.0,0.0001035589768373,0.0,0.0,0.0059719009976181,0.0676930511926541,0.0,0.0011391487452103,0.0,0.0036590838482515,0.026718216024025337,0.0,0.0003797162484034,0.0,0.0010010701094273,0.0,0.0,0.0056612240671061,0.19545030895094723,0.05775138941627133,0.0,0.0025889744209327,0.0,0.003866201801926,0.0002761572715661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00179502226518,0.000448755566295,0.0,0.0,0.0004142359073492,0.0,0.0,0.0,0.0,0.0,0.0,0.0015879043115054,0.0,0.07542545479650427,0.0021402188546376,0.0,0.0,0.0,0.0,0.002519935103041,0.0072836480375571,0.0025544547619869,0.0,0.0,0.0006903931789153,0.0001725982947288,0.0003797162484034,0.0,0.0004142359073492,0.0008975111325898999,0.0004487555662949,0.0,0.0,0.0,6.903931789153924e-05,0.0,0.0040388000966549,0.0,0.0,0.0,0.0,0.0,0.0003451965894576,0.0,0.0,0.0049017915702992,0.0015797788309636,0.2796208530805671,0.2903407808621075,0.0,0.0,0.0,0.0,0.0039697607787635,0.0004142359073492,0.0,0.0,0.0010010701094272697,0.0,0.0002071179536746,0.0,0.0006213538610238,0.0,0.0,0.000138078635783,0.0,0.0,0.003141288964065,0.0007594324968069,0.0,0.0,0.0045565949808412005,0.0005177948841865,0.0002416376126203,0.0,0.0,0.0,0.0027270530567157,0.0,0.0,0.0094238668921949,0.0009665504504814,0.0,0.16079257136939432,0.0,0.0009665504504815,0.0,0.0011046290862645695,0.0010701094273187696,0.0,0.0028651316924985393,0.0513652525113048,0.0013807863578307,0.0010010701094273,0.028340639994476502,0.0,0.0,0.0,0.0,0.000586834202078,0.36199503498081664,0.0,0.0029686906693361,0.0539381629429021,0.0022092581725291997,0.0,0.04031371475398412,0.0,0.0,0.0108046532500258,0.0,0.005074389865028,0.0,0.0,0.0011391487452103001,0.0,0.0,0.0,0.0012081880631018998,0.0,0.000586834202078,0.0,0,0,0,0,1
2-11,6.883575788169428e-05,0.0,0.07904639530081192,0.0042219264834103,0.0002753430315267,0.0018585654628056258,0.0,0.0,0.01475379743930852,0.0047267220412096,0.0081226194300395,0.0,0.0,0.0010784268734798572,9.17810105089257e-05,0.10474507824330784,0.0,0.0,0.0,0.0,0.0094763893350463,0.013973658849983799,0.0,0.0007801385893258,0.0,0.0013996604102611,0.021339084943324798,0.0104630351980174,0.0009866458629708,0.0,0.0007342480840713,0.0,0.0004589050525446,0.0004130145472901,0.0959570464870816,0.02393189849020118,0.0,0.000803083841953,0.0,0.0,0.0,0.0013767151576338,0.0,0.0,0.0,0.0003671240420357,0.0003441787894084,0.000894864852462,0.0,0.0,0.0018356202101784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.883575788169428e-05,0.0015373319260244256,0.0,0.23977788995456348,0.0027304850626405,0.0,0.0,0.0,0.0,0.0004130145472901,0.0006883575788168,0.0,0.0,0.0,0.0011243173787343,0.0009637006103435999,0.0003212335367812,0.0032352806204395002,0.000504795557799,0.0051856270937542005,0.0,0.0004359597999173,0.0,0.0006195218209352,0.0,0.00298288284154,0.0134918085448119,0.0,0.0,0.0,0.0,0.000504795557799,0.0005736313156807,0.0003900692946628,0.0,0.0043137074939195,0.0728822403896329,0.331014089406853,0.3308401461123673,0.0,0.0,0.0,0.0,0.0,0.0007113028314441,0.0,0.0,0.0,0.0128718037919638,0.0022027442522142,0.0,0.0008030838419530256,0.0,0.0,0.001009591115598,0.0008719195998346,0.0006883575788169,6.883575788169428e-05,0.00025239777889946285,0.0,0.0,0.01750722775457665,0.0040154192097653,0.000206507273645,0.0,0.0,0.0,0.0057133679041803,0.0,0.0,0.015143866733972226,0.0009407553577164256,0.0,0.0543114129686566,0.0,0.0002294525262723,0.0,0.0016291129365333,0.0012849341471248,0.0,0.002592813546876931,0.0295305401312462,0.0027075398100132,0.0008260290945803,0.015556881281262695,0.0116561883346335,0.0,0.0,0.0,0.0023633610206046,0.201600278309271,0.0,0.0035794594098479257,0.0365280918420593,0.0671378091872791,0.0,0.07777580942002708,0.0,0.0,0.0059887109357072005,0.0,0.0018126749575511,0.0,0.0,0.0002753430315267,0.0,0.0,0.0,0.0004818503051718,0.0,0.0,0.0,0,0,0,0,0
2-12,0.0,0.0,0.0,0.0,0.0,0.0003317574852782,0.0,0.0,5.52929142130436e-05,0.0,0.0002764645710652,0.0,0.00190760554035,0.0149843797517348,0.0674297088828056,0.2970611816095739,0.0006019744762822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000691161427663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021564236543087,0.39689253822122,0.0,0.0002764645710652,0.0,0.0102291891294128,0.0,0.0,0.0,0.0,0.0,0.0,0.000110585828426,0.002598766968013,0.0,0.0067457355339911994,0.0,0.0,0.0004699897708108,0.02361007436896932,0.0,0.0,0.0,0.0,0.0,0.0007188078847694,0.0,0.0001382322855326,0.0028475850819715,0.0,0.0,0.0002211716568521,0.0,0.0,0.0,0.0002488181139586,0.0,0.0,0.0,0.0,0.0,0.013187360039810699,0.0,0.0016587874263913,0.0011058582842608002,0.0,0.0,0.0,0.0,0.0,0.0017970197119237,0.0135467639821955,0.0053357662215586,0.0,0.0,0.0,0.0,0.0,0.0004699897708108,0.0,0.0003317574852782,0.0,0.1183481820370813,0.8454129544907291,0.0,0.0089092222489766,0.0,0.002018191368776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001935251997456,0.0,0.0,0.0,0.000691161427663,0.0001382322855326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267617704791125,0.0,0.0,0.0,0.0,0.0,0.0,0.0184125404329432,0.0,0.0,0.047745431422962496,0.0,0.0,0.0,0.0003041110281717,0.0008017472560891,0.0,0.0016855285335901,0.0,0.0002764645710652,0.016734890440645103,0.0001382322855326,0.0010782118271542,0.02016757787139139,0.0,0.0,0.0017970197119238,0.0,0.0009399795416216999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
